CHR	BP	OR	P_value
chr1	21712421	0.998765856162041	1
chr1	21712422	1.19864385743586	1
chr1	21716335	1.19864385743586	1
chr1	22682365	0.720271991450125	1
chr1	22702857	0.720271991450125	1
chr1	24552834	0.988146593255866	1
chr1	24633812	0.988146593255866	1
chr1	28604673	1.19853077461401	1
chr1	28605319	1.19853077461401	1
chr1	28926886	0.599223576194001	1
chr1	28941332	0.599223576194001	1
chr1	28941333	0.599223576194001	1
chr1	28941334	0.599223576194001	1
chr1	28987387	0.599223576194001	1
chr1	30562066	0.988146593255866	1
chr1	30563463	2.11983754614782	0.613585803067237
chr1	30617855	2.11983754614782	0.613585803067237
chr1	30669469	2.99254426458744	0.622665944678163
chr1	30728367	2.99254426458744	0.622665944678163
chr1	30728368	2.99254426458744	0.622665944678163
chr1	30873469	2.99254426458744	0.622665944678163
chr1	30873470	2.11983754614782	0.613585803067237
chr1	30917176	2.11983754614782	0.613585803067237
chr1	30918165	2.11983754614782	0.613585803067237
chr1	30918166	2.11983754614782	0.613585803067237
chr1	30918453	2.11983754614782	0.613585803067237
chr1	30938589	2.11983754614782	0.613585803067237
chr1	30938590	2.11983754614782	0.613585803067237
chr1	30962106	2.11983754614782	0.613585803067237
chr1	30962107	2.11983754614782	0.613585803067237
chr1	30962474	2.11983754614782	0.613585803067237
chr1	30962475	2.11983754614782	0.613585803067237
chr1	31077833	2.11983754614782	0.613585803067237
chr1	31102633	2.11983754614782	0.613585803067237
chr1	31102634	2.11983754614782	0.613585803067237
chr1	31143035	2.11983754614782	0.613585803067237
chr1	31145179	2.11983754614782	0.613585803067237
chr1	31148956	0.971662787531662	1
chr1	31178663	0.971662787531662	1
chr1	31178664	2.07739814284423	0.616886915425275
chr1	31179601	2.07739814284423	0.616886915425275
chr1	37632836	0.599223576194001	1
chr1	37635504	0.959176624565248	1
chr1	37636117	2.39499162312118	0.176351351036216
chr1	37667516	2.39499162312118	0.176351351036216
chr1	37667517	2.21323917313174	0.260900417575234
chr1	37667707	2.21323917313174	0.260900417575234
chr1	37667708	1.92751286025114	0.382518090451787
chr1	37679876	1.92751286025114	0.382518090451787
chr1	37679877	2.53470745275689	0.222859882028758
chr1	37683919	2.53470745275689	0.222859882028758
chr1	37683920	2.13213569423246	0.459278888606875
chr1	37687418	2.13213569423246	0.459278888606875
chr1	44568424	1.19853077461401	1
chr1	44575934	1.19853077461401	1
chr1	45819489	0.988146593255866	1
chr1	45819872	0.988146593255866	1
chr1	45819873	0.988146593255866	1
chr1	45868980	0.988146593255866	1
chr1	45879087	0.988146593255866	1
chr1	45896779	0.988146593255866	1
chr1	45911727	0.988146593255866	1
chr1	45911728	0.988146593255866	1
chr1	45927847	0.988146593255866	1
chr1	49478333	0.374394842740606	0.579557016773147
chr1	49554475	0.374394842740606	0.579557016773147
chr1	49554476	0.720271991450125	1
chr1	49557578	0.42185874069307	0.594191282300932
chr1	49582318	0.929576695441573	1
chr1	49601639	0.929576695441573	1
chr1	49601640	2.11983754614782	0.613585803067237
chr1	49601938	2.11983754614782	0.613585803067237
chr1	49668030	2.11983754614782	0.613585803067237
chr1	49692665	4.46990159050258	0.195495222286046
chr1	49699706	4.46990159050258	0.195495222286046
chr1	49699707	4.46990159050258	0.195495222286046
chr1	49702005	4.46990159050258	0.195495222286046
chr1	49770880	5.65863265034882	0.105336905868502
chr1	49778819	5.65863265034882	0.105336905868502
chr1	49778820	4.46990159050258	0.195495222286046
chr1	49839602	4.46990159050258	0.195495222286046
chr1	49839603	3.28834777406193	0.353267510227067
chr1	49853943	4.46990159050258	0.195495222286046
chr1	49864752	4.46990159050258	0.195495222286046
chr1	49864753	3.28834777406193	0.353267510227067
chr1	49884099	1.66894408840814	0.67192241176108
chr1	49894407	1.66894408840814	0.67192241176108
chr1	49894408	1.19855903324782	1
chr1	49904636	1.1985872999271	1
chr1	49905514	1.19861557465531	1
chr1	49909140	1.43855023068379	0.561668144164354
chr1	49914123	1.16260016013327	0.734229232587703
chr1	49914932	1.07301691435961	0.729444292352687
chr1	49915110	1.10108687446811	0.566795232423564
chr1	49917084	1.13194485055959	0.463955373385808
chr1	49917085	1.11650978162988	0.513886543371052
chr1	49995794	1.11650978162988	0.513886543371052
chr1	49995795	1.0984688750429	0.618132456502293
chr1	49997674	1.0984688750429	0.618132456502293
chr1	49997675	1.06811478765801	0.782560838546301
chr1	49997863	1.06811478765801	0.782560838546301
chr1	49997864	1.32482719993493	0.527866906777389
chr1	49999266	1.32482719993493	0.527866906777389
chr1	49999267	2.35530145355336	0.337989306582233
chr1	50002013	2.35530145355336	0.337989306582233
chr1	50002014	1.598298561674	0.709041004067777
chr1	50002165	1.2334982752081	1
chr1	50002247	1.2334982752081	1
chr1	50002248	0.645753868551011	1
chr1	50023956	1.15328077546398	1
chr1	50083498	1.15328077546398	1
chr1	50114495	1.75021127282983	0.666080872824085
chr1	50150461	1.75021127282983	0.666080872824085
chr1	50150462	1.15328077546398	1
chr1	50257606	1.15328077546398	1
chr1	50257607	0.563002310674275	1
chr1	50264819	0.563002310674275	1
chr1	50264820	1.10872017736332	1
chr1	50290101	0.563002310674275	1
chr1	50316495	0.563002310674275	1
chr1	50316496	1.10872017736332	1
chr1	50336604	1.10872017736332	1
chr1	50336605	1.10872017736332	1
chr1	50391140	1.10872017736332	1
chr1	55843810	1.19853077461401	1
chr1	55884333	1.19853077461401	1
chr1	55920490	0.988146593255866	1
chr1	55948478	0.988146593255866	1
chr1	56037629	0.912753200534717	1
chr1	56057849	0.912753200534717	1
chr1	56090323	0.912753200534717	1
chr1	58544619	1.19853077461401	1
chr1	58574668	1.19853077461401	1
chr1	59531321	0.814695177632195	1
chr1	59610174	0.814695177632195	1
chr1	59944683	2.39731603192826	0.594441664262627
chr1	59968854	2.39731603192826	0.594441664262627
chr1	59968855	1.19853077461401	1
chr1	59987818	1.79802893664016	0.664765758993188
chr1	59992659	0.719008330091283	0.735306827169029
chr1	60004604	1.63562906202044	0.239700374152531
chr1	60004606	1.7786236665733	0.182078172845933
chr1	60004914	1.65581740821316	0.168175230831321
chr1	60006785	1.87957797872032	0.048278730606453
chr1	60013945	1.77247775452268	0.0714610367301265
chr1	60015280	1.77247775452268	0.0714610367301265
chr1	60015281	1.63603200091614	0.125876601552871
chr1	60023941	1.63603200091614	0.125876601552871
chr1	60023942	1.56804311104253	0.164344698842883
chr1	60032318	1.56804311104253	0.164344698842883
chr1	60032319	1.66219490847272	0.118208951789472
chr1	60036608	1.66219490847272	0.118208951789472
chr1	60036609	1.7687194789237	0.0822081760798144
chr1	60045220	1.7687194789237	0.0822081760798144
chr1	60045221	1.50757030263155	0.27609202395214
chr1	60046102	1.50757030263155	0.27609202395214
chr1	60046103	1.95466787438515	0.119822283662248
chr1	60046117	1.95466787438515	0.119822283662248
chr1	60046118	1.79939448420299	0.16235489787865
chr1	60052066	1.79939448420299	0.16235489787865
chr1	60052067	1.64890598690822	0.357513360452303
chr1	60058279	1.64890598690822	0.357513360452303
chr1	62337807	0.988146593255866	1
chr1	62344107	0.988146593255866	1
chr1	62369737	0.814695177632195	1
chr1	62375976	1.6294846260296	1
chr1	62400486	1.6294846260296	1
chr1	62400487	0.814695177632195	1
chr1	62422442	0.814695177632195	1
chr1	68992184	0.720271991450125	1
chr1	69037344	0.720271991450125	1
chr1	69294732	1.34474723693182	1
chr1	69323222	1.34474723693182	1
chr1	69362429	2.11983754614782	0.613585803067237
chr1	69388433	2.11983754614782	0.613585803067237
chr1	71620679	2.39731603192826	0.594441664262627
chr1	71620850	3.28834777406193	0.353267510227067
chr1	71620851	1.54645659950684	0.681942228084818
chr1	71628776	0.949589761838269	1
chr1	71669931	0.949589761838269	1
chr1	71669932	1.36713959799427	1
chr1	71691895	1.79529084506683	0.688242171676283
chr1	71737758	1.79529084506683	0.688242171676283
chr1	71767653	1.79529084506683	0.688242171676283
chr1	71767654	1.26260155624343	1
chr1	71769464	1.26260155624343	1
chr1	71769465	0.844371462037177	1
chr1	71769466	1.72866482301671	1
chr1	71781585	1.72866482301671	1
chr1	71781586	0.875903694907216	1
chr1	71845568	0.875903694907216	1
chr1	71845569	0.875903694907216	1
chr1	71904806	0.875903694907216	1
chr1	72442017	0.868434158963061	1
chr1	72456142	0.868434158963061	1
chr1	72458685	0.868434158963061	1
chr1	72467032	1.2151265172643	1
chr1	72468201	0.941296407172532	1
chr1	72470570	1.2113512027778	1
chr1	72488476	1.2113512027778	1
chr1	72488477	1.2113512027778	1
chr1	72488815	1.2113512027778	1
chr1	72488816	1.2113512027778	1
chr1	72492582	1.2113512027778	1
chr1	72492583	1.2113512027778	1
chr1	72492584	1.2113512027778	1
chr1	72495216	1.2113512027778	1
chr1	72495217	1.2113512027778	1
chr1	72495218	1.2113512027778	1
chr1	72509490	1.2113512027778	1
chr1	72509491	0.738163192569449	1
chr1	72546863	0.775579550357432	1
chr1	72549836	1.23297561098947	1
chr1	72558576	1.00325501205263	1
chr1	72565630	0.929962814358609	1
chr1	72568239	1.10964380954626	1
chr1	72575786	1.29272795851774	0.789003711956358
chr1	72581966	1.43400044879114	0.605658903121849
chr1	72588119	1.43400044879114	0.605658903121849
chr1	72588120	1.69719098780976	0.423350716669314
chr1	72598718	1.92066990953032	0.299656479202106
chr1	72610711	2.14661411148427	0.207198709977543
chr1	72615118	2.14661411148427	0.207198709977543
chr1	72615119	1.79540709740686	0.419435465375597
chr1	72618544	1.29373708807769	0.640371023387837
chr1	72618768	1.45680845673041	0.346779132311295
chr1	72619961	1.31963468404104	0.575190411681111
chr1	72622312	1.31963468404104	0.575190411681111
chr1	72622313	1.45659417359115	0.346790865739387
chr1	72624383	1.45659417359115	0.346790865739387
chr1	72624384	1.54952165339146	0.325101234679173
chr1	72624509	1.54952165339146	0.325101234679173
chr1	72624510	1.70186125056706	0.228535057181135
chr1	72628346	1.70186125056706	0.228535057181135
chr1	72628347	1.70186125056706	0.228535057181135
chr1	72628348	1.58385226745841	0.307283990798743
chr1	72629794	1.58385226745841	0.307283990798743
chr1	72629795	1.78555889312795	0.209097730025447
chr1	72634912	1.78555889312795	0.209097730025447
chr1	72634913	1.68697022689672	0.284258827456734
chr1	72640978	1.68697022689672	0.284258827456734
chr1	72640979	1.55454934263384	0.38191666286029
chr1	72651461	1.55454934263384	0.38191666286029
chr1	72651462	1.42229789499342	0.502933278784234
chr1	72651831	1.42229789499342	0.502933278784234
chr1	72651832	1.44988528996035	0.482682989095866
chr1	72651904	1.44988528996035	0.482682989095866
chr1	72651905	1.71310393825148	0.332209851984364
chr1	72653433	1.71310393825148	0.332209851984364
chr1	72653434	2.99751846214474	0.257100665732649
chr1	72654729	2.99751846214474	0.257100665732649
chr1	72654730	2.99751846214474	0.257100665732649
chr1	72658214	2.99751846214474	0.257100665732649
chr1	72658215	5.99511527141798	0.0987244078113065
chr1	72665280	7.19535601185754	0.0520811001686784
chr1	72665281	5.99511527141798	0.0987244078113065
chr1	72711188	5.99511527141798	0.0987244078113065
chr1	72711189	4.79513511631006	0.184222614839561
chr1	72727312	4.79513511631006	0.184222614839561
chr1	72727313	3.59638978505516	0.336269973909547
chr1	72734884	3.59638978505516	0.336269973909547
chr1	72734885	2.39731603192826	0.594441664262627
chr1	72756113	2.39731603192826	0.594441664262627
chr1	72763370	2.39731603192826	0.594441664262627
chr1	73008167	1.19855903324782	1
chr1	73009278	0.898876708157281	1
chr1	73011442	0.649161027289056	0.312316902477252
chr1	73011443	0.846998498061087	0.54221496524525
chr1	73011920	0.898495751132413	0.558647745647392
chr1	73012227	0.885443899480841	0.505215022751889
chr1	73012228	0.917346052400833	0.623361599002337
chr1	73012604	0.938761593680906	0.749295709155322
chr1	73012777	0.918183987357889	0.633839550530229
chr1	73012910	0.919244899897594	0.638752765950289
chr1	73016359	0.928470355881072	0.640526682243604
chr1	73018112	0.934693796017438	0.697309779327281
chr1	73034035	0.922771727423602	0.641583807377066
chr1	73034036	0.921396631722361	0.643449733741787
chr1	73035774	0.931706952607555	0.70052266454189
chr1	73040590	0.941945913076399	0.702040309178012
chr1	73074937	0.941945913076399	0.702040309178012
chr1	73074938	0.933044794616278	0.700570111574922
chr1	73086201	0.933044794616278	0.700570111574922
chr1	73086202	0.965420421476625	0.875665500447725
chr1	73088158	0.965420421476625	0.875665500447725
chr1	73088159	0.880488177610634	0.621881852163805
chr1	73090344	0.880488177610634	0.621881852163805
chr1	73090345	1.08874893456963	1
chr1	73096321	1.08874893456963	1
chr1	73096322	0.599223576194001	1
chr1	73097100	0.599223576194001	1
chr1	73652588	0.798968312425229	1
chr1	73652872	1.08069384808741	1
chr1	73685730	1.08069384808741	1
chr1	73685731	0.700864965230489	1
chr1	73691230	1.08069384808741	1
chr1	73750928	1.08069384808741	1
chr1	73750929	0.700864965230489	1
chr1	73776375	0.700864965230489	1
chr1	73776376	0.399454290572387	0.631043264678132
chr1	73777347	0.399454290572387	0.631043264678132
chr1	73778100	0.479655747246434	0.616870676902006
chr1	73786240	1.02656373960424	1
chr1	73810229	1.02656373960424	1
chr1	73810230	1.97536358458123	1
chr1	73814159	1.97536358458123	1
chr1	73976488	0.875903694907216	1
chr1	73981290	0.479655747246434	0.616870676902006
chr1	74006425	0.479655747246434	0.616870676902006
chr1	74762198	0.988146593255866	1
chr1	74806552	0.988146593255866	1
chr1	77901775	1.19853077461401	1
chr1	77927643	1.19853077461401	1
chr1	77951460	1.19853077461401	1
chr1	79238015	0.873602669730328	1
chr1	79258288	0.478710175834274	0.616508969115192
chr1	79263951	0.478710175834274	0.616508969115192
chr1	79263952	0.478710175834274	0.616508969115192
chr1	79271292	0.478710175834274	0.616508969115192
chr1	79310772	0.599223576194001	1
chr1	79310926	1.02526336500085	1
chr1	79320311	1.59708030503971	0.676366379655886
chr1	79321679	0.874535913225677	1
chr1	79325091	0.874535913225677	1
chr1	79325092	0.874535913225677	1
chr1	79344942	0.874535913225677	1
chr1	79344943	0.575382846524502	0.689268609948839
chr1	79478489	0.575382846524502	0.689268609948839
chr1	79478490	0.766396027992187	1
chr1	79524190	0.575382846524502	0.689268609948839
chr1	79524527	0.874535913225677	1
chr1	79536395	0.699560752316488	0.731187504093049
chr1	79539393	1.09176569206943	1
chr1	79543571	1.46362704855626	0.570882843662204
chr1	79555605	1.46362704855626	0.570882843662204
chr1	79555606	1.2350087570921	0.769568538310328
chr1	79557804	1.2350087570921	0.769568538310328
chr1	79557805	1.89889823743099	0.506370674983704
chr1	79591019	1.89889823743099	0.506370674983704
chr1	79591020	2.21687145064998	0.456852083980829
chr1	79594157	2.21687145064998	0.456852083980829
chr1	79594158	1.36582050278523	1
chr1	79614989	1.36582050278523	1
chr1	79614990	0.478710175834274	0.616508969115192
chr1	79619121	0.478710175834274	0.616508969115192
chr1	79619122	0.873602669730328	1
chr1	79641216	1.72593798416957	1
chr1	79641217	0.843269150794904	1
chr1	79701220	0.843269150794904	1
chr1	79803894	0.843269150794904	1
chr1	79803895	0.42185874069307	0.594191282300932
chr1	79803896	0.873602669730328	1
chr1	79804337	0.873602669730328	1
chr1	79804338	0.873602669730328	1
chr1	79927439	0.478710175834274	0.616508969115192
chr1	79960085	1.02526336500085	1
chr1	79975609	1.02526336500085	1
chr1	79975610	1.97243475299624	1
chr1	79977366	1.97243475299624	1
chr1	79977367	1.19853077461401	1
chr1	80104162	1.19853077461401	1
chr1	80104163	1.19853077461401	1
chr1	80111564	1.19853077461401	1
chr1	80210710	1.19853077461401	1
chr1	80532145	1.19853077461401	1
chr1	81169727	0.988146593255866	1
chr1	81197220	0.988146593255866	1
chr1	82571186	1.19853077461401	1
chr1	82591607	1.19853077461401	1
chr1	83032206	1.19855903324782	1
chr1	83049032	1.19855903324782	1
chr1	83049033	2.39731603192826	0.594441664262627
chr1	83052425	2.39731603192826	0.594441664262627
chr1	83509771	0.955394697553671	1
chr1	83510735	0.412178734170773	0.590336527482098
chr1	83522859	0.814936296224119	1
chr1	83596112	0.814936296224119	1
chr1	83596113	0.412178734170773	0.590336527482098
chr1	83596500	0.412178734170773	0.590336527482098
chr1	83596501	0.955394697553671	1
chr1	83613454	0.955394697553671	1
chr1	86008398	0.988146593255866	1
chr1	86017278	0.988146593255866	1
chr1	86030595	0.988146593255866	1
chr1	86233871	0.814695177632195	1
chr1	86258948	1.6294846260296	1
chr1	86352663	1.6294846260296	1
chr1	86352664	0.814695177632195	1
chr1	86384082	0.814695177632195	1
chr1	86728260	0.988146593255866	1
chr1	86731997	2.11983754614782	0.613585803067237
chr1	86756486	2.11983754614782	0.613585803067237
chr1	86756487	0.988146593255866	1
chr1	86758589	0.988146593255866	1
chr1	87028669	0.988146593255866	1
chr1	87049275	0.988146593255866	1
chr1	87226231	0.988146593255866	1
chr1	87261446	0.988146593255866	1
chr1	87655963	0.720271991450125	1
chr1	87776842	0.720271991450125	1
chr1	87854436	0.720271991450125	1
chr1	87854437	0.720271991450125	1
chr1	88019904	1.38569467358947	1
chr1	88260306	1.38569467358947	1
chr1	90801257	0.720271991450125	1
chr1	90830454	0.720271991450125	1
chr1	90830455	0.720271991450125	1
chr1	90851533	1.88168914035741	1
chr1	90854257	1.88168914035741	1
chr1	90854258	1.88168914035741	1
chr1	90879838	1.88168914035741	1
chr1	92219068	1.19853077461401	1
chr1	92221608	1.19853077461401	1
chr1	92228027	0.599223576194001	1
chr1	92240685	0.599223576194001	1
chr1	92246048	0.599223576194001	1
chr1	92248440	0.599223576194001	1
chr1	92248441	1.19853077461401	1
chr1	92254011	1.19853077461401	1
chr1	92255995	0.524120119976742	1
chr1	92283595	0.524120119976742	1
chr1	92292407	0.524120119976742	1
chr1	92296222	0.524120119976742	1
chr1	92297886	0.524120119976742	1
chr1	92297887	1.19853077461401	1
chr1	92327044	1.19853077461401	1
chr1	92347856	1.19853077461401	1
chr1	92364576	1.19853077461401	1
chr1	92378842	1.19853077461401	1
chr1	92381797	0.599223576194001	1
chr1	92385545	0.599223576194001	1
chr1	98367867	0.814695177632195	1
chr1	98371448	0.814695177632195	1
chr1	98371449	0.814695177632195	1
chr1	98395880	0.814695177632195	1
chr1	99024846	0.988146593255866	1
chr1	99024847	0.640394909056216	0.679348437988402
chr1	99025936	1.00362421883181	1
chr1	99199953	1.00362421883181	1
chr1	99199954	0.692738829926926	1
chr1	99200544	0.692738829926926	1
chr1	99200545	1.19853077461401	1
chr1	99205512	1.19853077461401	1
chr1	101155231	1.19853077461401	1
chr1	101175789	1.19853077461401	1
chr1	101447774	0.720271991450125	1
chr1	101470216	0.720271991450125	1
chr1	101943194	0.814695177632195	1
chr1	101947712	0.814695177632195	1
chr1	101947713	0.814695177632195	1
chr1	101973475	0.814695177632195	1
chr1	102005028	1.6294846260296	1
chr1	102005029	0.814695177632195	1
chr1	102024942	0.814695177632195	1
chr1	102024943	0.814695177632195	1
chr1	102033539	0.814695177632195	1
chr1	102069696	0.814695177632195	1
chr1	102176419	0.814695177632195	1
chr1	102647938	1.19853077461401	1
chr1	102648094	0.599223576194001	1
chr1	102652777	1.79802893664016	0.664765758993188
chr1	102655684	1.19881372341148	0.675242200412484
chr1	102656193	1.11630141386599	0.68905876854362
chr1	102657644	1.1592132605821	0.601795610018219
chr1	102658174	1.18708887391203	0.518643408517898
chr1	102661680	1.1259066234696	0.704053423545642
chr1	102663805	1.15660180617394	0.622765329802008
chr1	102667387	0.787354106663152	0.288903787884239
chr1	102667388	1.09529253780328	0.658451452094418
chr1	102670310	1.08104065439824	0.660786337889855
chr1	102673498	1.10994878929903	0.599907018509555
chr1	102673499	1.10392847171932	0.611675216305716
chr1	102681579	1.1174124212828	0.555067583581367
chr1	102711925	1.13579306548445	0.501344456674651
chr1	102717009	1.11730434481301	0.557717666740347
chr1	102726399	1.13058074728108	0.504360752236387
chr1	102785673	1.13058074728108	0.504360752236387
chr1	102785674	1.11250096458856	0.557987852267836
chr1	102791263	1.11250096458856	0.557987852267836
chr1	102791264	1.09922582825287	0.614268989154257
chr1	102799057	1.08159108790034	0.675645646204004
chr1	102799058	1.09528432092222	0.611125907304385
chr1	102836752	1.09528432092222	0.611125907304385
chr1	102836753	1.09528432092222	0.611125907304385
chr1	102836754	1.09528432092222	0.611125907304385
chr1	102837545	1.09528432092222	0.611125907304385
chr1	102837546	1.09528432092222	0.611125907304385
chr1	102837882	1.09528432092222	0.611125907304385
chr1	102837883	1.09528432092222	0.611125907304385
chr1	102843543	1.09528432092222	0.611125907304385
chr1	102843544	1.06019741366226	0.789594881675944
chr1	102843725	1.06019741366226	0.789594881675944
chr1	102843726	1.07951352777376	0.720890575152873
chr1	102846146	1.07951352777376	0.720890575152873
chr1	102846147	1.31955298516001	0.168031009360222
chr1	102846148	1.17268660686479	0.534541607622873
chr1	102849788	1.17268660686479	0.534541607622873
chr1	102849789	1.12099735655862	0.704123810926284
chr1	102850380	1.12099735655862	0.704123810926284
chr1	102850381	1.11849039227688	0.699965404689102
chr1	102852850	1.11849039227688	0.699965404689102
chr1	102852851	0.560592163216708	0.419767085759095
chr1	102853083	0.560592163216708	0.419767085759095
chr1	102853084	0.432641728428071	0.239268899258607
chr1	102858846	0.432641728428071	0.239268899258607
chr1	102858847	0.738163192569449	1
chr1	102862306	0.738163192569449	1
chr1	102862307	0.524120119976742	1
chr1	102862786	0.524120119976742	1
chr1	102862787	0.988146593255866	1
chr1	102864381	0.988146593255866	1
chr1	104483838	0.460614124170672	0.609399831865908
chr1	104529735	0.296943120781606	0.348219043149692
chr1	104550676	0.296943120781606	0.348219043149692
chr1	104552431	0.296943120781606	0.348219043149692
chr1	104552621	0.296943120781606	0.348219043149692
chr1	104553528	0.631403287643812	0.678496712240884
chr1	104554482	0.631403287643812	0.678496712240884
chr1	104573702	0.631403287643812	0.678496712240884
chr1	104573703	0.296943120781606	0.348219043149692
chr1	104640211	0.296943120781606	0.348219043149692
chr1	104640212	0.296943120781606	0.348219043149692
chr1	104644569	0.296943120781606	0.348219043149692
chr1	104644570	0.296943120781606	0.348219043149692
chr1	104645027	0.296943120781606	0.348219043149692
chr1	104645028	0.296943120781606	0.348219043149692
chr1	104657884	0.296943120781606	0.348219043149692
chr1	104657885	0.296943120781606	0.348219043149692
chr1	104693340	0.296943120781606	0.348219043149692
chr1	104693341	0.460614124170672	0.609399831865908
chr1	104766179	1.04628601017757	1
chr1	104945357	1.43548996628106	1
chr1	104985719	1.87368747415862	0.685177032309895
chr1	105009606	2.43969212489667	0.448516758901629
chr1	105013220	2.43969212489667	0.448516758901629
chr1	105013221	2.00124254348369	0.683534373729211
chr1	105039720	2.00124254348369	0.683534373729211
chr1	105039721	1.43548996628106	1
chr1	105050416	1.43548996628106	1
chr1	105050417	1.04628601017757	1
chr1	105104370	0.369712977872392	0.292552268458839
chr1	105105350	0.424977909933994	0.23568589090888
chr1	105130214	0.570268407225627	0.399072077876615
chr1	105164486	0.570268407225627	0.399072077876615
chr1	105164487	0.369712977872392	0.292552268458839
chr1	105173095	0.369712977872392	0.292552268458839
chr1	105173096	1.04628601017757	1
chr1	105211129	1.04628601017757	1
chr1	105243080	1.04628601017757	1
chr1	105267426	1.6226796032919	0.674616364897854
chr1	105286199	1.09530002113724	1
chr1	105286219	0.784215592198391	1
chr1	105305757	0.784215592198391	1
chr1	105311293	0.784215592198391	1
chr1	105311384	0.784215592198391	1
chr1	105311385	0.784215592198391	1
chr1	105312623	0.784215592198391	1
chr1	105312624	0.784215592198391	1
chr1	105321596	0.862918777273337	1
chr1	105322802	1.0510595333556	1
chr1	105347190	1.0510595333556	1
chr1	105365299	1.23495908651292	0.770220906328583
chr1	105379974	1.23495908651292	0.770220906328583
chr1	105379975	1.23495908651292	0.770220906328583
chr1	105385937	1.23495908651292	0.770220906328583
chr1	105385938	1.35514863477935	0.744369097596677
chr1	105386262	1.35514863477935	0.744369097596677
chr1	105386263	1.50195561639024	1
chr1	105395417	1.50195561639024	1
chr1	105395418	1.50195561639024	1
chr1	105396240	1.50195561639024	1
chr1	105396241	1.50195561639024	1
chr1	105399063	1.50195561639024	1
chr1	105439367	1.50195561639024	1
chr1	105439368	1.04628601017757	1
chr1	105465011	1.04628601017757	1
chr1	105465012	2.30102190265536	0.598970560401862
